web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_habit;prix;adress;url_image
1751409616-417;https://sn.coinafrique.com/categorie/vetements-homme?page=11;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4809067;Vêtements Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4809067_uploaded_image2_1719271890.jpeg""); width: 484px;"
1751409627-418;https://sn.coinafrique.com/categorie/vetements-homme?page=11;Pantalon Kaki;https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-4809070;Vêtements Homme;7 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4809070_uploaded_image2_1719271994.jpeg""); width: 484px;"
1751409652-419;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Djelaba  homme;https://sn.coinafrique.com/annonce/vetements-homme/djelaba-homme-4814184;Vêtements Homme;8 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4814184_uploaded_image2_1719516959.jpeg""); width: 484px;"
1751409662-420;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Manteau pour homme;https://sn.coinafrique.com/annonce/vetements-homme/manteau-pour-homme-4814176;Vêtements Homme;15 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4814176_uploaded_image2_1719516775.jpeg""); width: 465px;"
1751409673-421;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Chemise;https://sn.coinafrique.com/annonce/vetements-homme/chemise-4860338;Vêtements Homme;7 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4860338_uploaded_image2_1721910288.jpeg""); width: 544px;"
1751409686-422;https://sn.coinafrique.com/categorie/vetements-homme?page=10;chemise fleurette;https://sn.coinafrique.com/annonce/vetements-homme/chemise-fleurette-4860347;Vêtements Homme;6 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4860347_uploaded_image2_1721910491.jpeg""); width: 544px;"
1751409696-423;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Chemise miron;https://sn.coinafrique.com/annonce/vetements-homme/chemise-miron-4860351;Vêtements Homme;7 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4860351_uploaded_image2_1721910575.jpeg""); width: 544px;"
1751409712-424;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Pantalon kaki;https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-4860362;Vêtements Homme;8 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4860362_uploaded_image2_1721910772.jpeg""); width: 544px;"
1751409726-425;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Polo Lacoste;https://sn.coinafrique.com/annonce/vetements-homme/polo-lacoste-4860541;Vêtements Homme;15 000 CFA;Keur Massar, Sénégal;"background-image: url(""https://images.coinafrique.com/4860541_uploaded_image2_1721917261.jpeg""); width: 383px;"
1751409736-426;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Sous vêtements homme;https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-homme-4860572;Vêtements Homme;3 500 CFA;Sacré-Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4860572_uploaded_image2_1721918197.jpeg""); width: 527px;"
1751409754-427;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Polo Lacoste homme;https://sn.coinafrique.com/annonce/vetements-homme/polo-lacoste-homme-4812703;Vêtements Homme;6 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4812703_uploaded_image2_1719440832.jpeg""); width: 484px;"
1751409765-428;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4812710;Vêtements Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4812710_uploaded_image2_1719441391.jpeg""); width: 484px;"
1751409779-429;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4812716;Vêtements Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4812716_uploaded_image2_1719441497.jpeg""); width: 484px;"
1751409791-430;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Chemise coton;https://sn.coinafrique.com/annonce/vetements-homme/chemise-coton-4812727;Vêtements Homme;7 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4812727_uploaded_image2_1719441662.jpeg""); width: 484px;"
1751409804-431;https://sn.coinafrique.com/categorie/vetements-homme?page=10;T-shirt  Amiri;https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-amiri-4862913;Vêtements Homme;11 500 CFA;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4862913_uploaded_image2_1722041225.jpeg""); width: 587px;"
1751409813-432;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4814476;Vêtements Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4814476_uploaded_image2_1719530168.jpeg""); width: 484px;"
1751409820-433;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Pantalon Kaki;https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-4814470;Vêtements Homme;7 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4814470_uploaded_image2_1719529944.jpeg""); width: 399px;"
1751409829-434;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Ensemble short;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-4864161;Vêtements Homme;7 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4864161_uploaded_image1_1722118825.jpg""); width: 424px;"
1751409842-435;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Vêtements  homme;https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4864856;Vêtements Homme;7 500 CFA;Patte d'oie, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4864856_uploaded_image2_1722174913.jpeg""); width: 431px;"
1751409856-436;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Jean  Casual Denin;https://sn.coinafrique.com/annonce/vetements-homme/jean-casual-denin-4865273;Vêtements Homme;8 000 CFA;Mbao, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4865273_uploaded_image2_1722205748.jpeg""); width: 671px;"
1751409866-437;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Pantalon Jean  homme;https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jean-homme-4865278;Vêtements Homme;8 000 CFA;Mbao, Dakar, Sénégal;
1751409874-438;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Chemise homme;https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-4865307;Vêtements Homme;7 000 CFA;Mbao, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4865307_uploaded_image2_1722208227.jpeg""); width: 671px;"
1751409881-439;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Polo;https://sn.coinafrique.com/annonce/vetements-homme/polo-4866756;Vêtements Homme;7 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4866756_uploaded_image2_1722291040.jpeg""); width: 424px;"
1751409887-440;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Jeans Lewis;https://sn.coinafrique.com/annonce/vetements-homme/jeans-lewis-4868068;Vêtements Homme;8 000 CFA;Mbao, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4868068_uploaded_image1_1722358006.jpg""); width: 671px;"
1751409894-441;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Pantalon Jean;https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jean-4869825;Vêtements Homme;6 500 CFA;Mbao, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4869825_uploaded_image2_1722443420.jpeg""); width: 671px;"
1751409903-442;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Chemise Al Hadj;https://sn.coinafrique.com/annonce/vetements-homme/chemise-al-hadj-4876895;Vêtements Homme;8 000 CFA;Dakar, Sénégal;
1751409915-443;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Tenues de travail;https://sn.coinafrique.com/annonce/vetements-homme/tenues-de-travail-4880327;Vêtements Homme;15 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4880327_uploaded_image2_1722954765.jpeg""); width: 456px;"
1751409922-444;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Pack de 03 boxers;https://sn.coinafrique.com/annonce/vetements-homme/pack-de-03-boxers-4881277;Vêtements Homme;6 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4881277_uploaded_image1_1722988071.jpg""); width: 439px;"
1751409930-445;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Costumes africains;https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4882578;Vêtements Homme;Prix sur demande;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4882578_uploaded_image2_1723045736.jpeg""); width: 373px;"
1751409937-446;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Débadeur homme;https://sn.coinafrique.com/annonce/vetements-homme/debadeur-homme-4839315;Vêtements Homme;5 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4839315_uploaded_image2_1720768264.jpeg""); width: 484px;"
1751409946-447;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Vêtements homme;https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884700;Vêtements Homme;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4884700_uploaded_image2_1723145460.jpeg""); width: 533px;"
1751409951-448;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Vêtements homme;https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4884707;Vêtements Homme;7 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4884707_uploaded_image2_1723145659.jpeg""); width: 533px;"
1751409960-449;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Short de plage;https://sn.coinafrique.com/annonce/vetements-homme/short-de-plage-4885692;Vêtements Homme;4 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4885692_uploaded_image2_1723205631.jpeg""); width: 535px;"
1751409973-450;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Grand boubou Geztner;https://sn.coinafrique.com/annonce/vetements-homme/grand-boubou-geztner-4887989;Vêtements Homme;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4887989_uploaded_image2_1723332491.jpeg""); width: 450px;"
1751409984-451;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Uniformes;https://sn.coinafrique.com/annonce/vetements-homme/uniformes-4890367;Vêtements Homme;10 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4890367_uploaded_image2_1723471840.jpeg""); width: 456px;"
1751409993-452;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Tenue de travail;https://sn.coinafrique.com/annonce/vetements-homme/tenue-de-travail-4891855;Vêtements Homme;15 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4891855_uploaded_image2_1723551049.jpeg""); width: 456px;"
1751410001-453;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Pantalons homme;https://sn.coinafrique.com/annonce/vetements-homme/pantalons-homme-4892420;Vêtements Homme;7 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4892420_uploaded_image2_1723566282.jpeg""); width: 424px;"
1751410009-454;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Shorts;https://sn.coinafrique.com/annonce/vetements-homme/shorts-4892992;Vêtements Homme;3 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4892992_uploaded_image2_1723587302.jpeg""); width: 424px;"
1751410017-455;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Chemises homme;https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-4894034;Vêtements Homme;7 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4894034_uploaded_image3_1723643245.jpeg""); width: 494px;"
1751410025-456;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Caleçons en coton;https://sn.coinafrique.com/annonce/vetements-homme/calecons-en-coton-4896568;Vêtements Homme;1 000 CFA;Mbao, Dakar, Sénégal;
1751410036-457;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Jeans homme;https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-4896573;Vêtements Homme;7 000 CFA;Mbao, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4896573_uploaded_image2_1723761459.jpeg""); width: 671px;"
1751410045-458;https://sn.coinafrique.com/categorie/vetements-homme?page=10;T-shirts en coton;https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-en-coton-4896764;Vêtements Homme;5 000 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4896764_uploaded_image2_1723777874.jpeg""); width: 660px;"
1751410052-459;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Short Cargo homme;https://sn.coinafrique.com/annonce/vetements-homme/short-cargo-homme-4849678;Vêtements Homme;6 500 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4849678_uploaded_image2_1721327196.jpeg""); width: 484px;"
1751410061-460;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Lacoste homme;https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-4849672;Vêtements Homme;5 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4849672_uploaded_image2_1721327090.jpeg""); width: 484px;"
1751410070-461;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4849686;Vêtements Homme;11 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4849686_uploaded_image2_1721327456.jpeg""); width: 484px;"
1751410078-462;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4849696;Vêtements Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4849696_uploaded_image2_1721327824.jpeg""); width: 484px;"
1751410085-463;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4849695;Vêtements Homme;7 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4849695_uploaded_image2_1721327766.jpeg""); width: 484px;"
1751410093-464;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Ensemble homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-4849689;Vêtements Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4849689_uploaded_image2_1721327599.jpeg""); width: 484px;"
1751410102-465;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Short coton;https://sn.coinafrique.com/annonce/vetements-homme/short-coton-4853562;Vêtements Homme;3 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4853562_uploaded_image2_1721561465.jpeg""); width: 465px;"
1751410107-466;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Short plage;https://sn.coinafrique.com/annonce/vetements-homme/short-plage-4853563;Vêtements Homme;3 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4853563_uploaded_image1_1721561571.jpg""); width: 465px;"
1751410114-467;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Débardeur Big size;https://sn.coinafrique.com/annonce/vetements-homme/debardeur-big-size-4853565;Vêtements Homme;6 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4853565_uploaded_image2_1721561723.jpeg""); width: 465px;"
1751410121-468;https://sn.coinafrique.com/categorie/vetements-homme?page=10;Ensemble débardeur;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-debardeur-4853568;Vêtements Homme;5 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4853568_uploaded_image2_1721561857.jpeg""); width: 465px;"
