web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_habit;prix;adress;url_image
1751482194-84;https://sn.coinafrique.com/categorie/vetements-enfants?page=13;Couvre bébé +20 pièces habits;https://sn.coinafrique.com/annonce/vetements-enfants/couvre-bebe-20-pieces-habits-2495080;Vêtements Enfants;30 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2495080_uploaded_image1_1596022500.jpg""); width: 488px;"
1751482201-85;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512713;Vêtements Enfants;Prix sur demande;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2512713_uploaded_image1_1596567863.jpg""); width: 507px;"
1751482204-86;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements  enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512722;Vêtements Enfants;Prix sur demande;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2512722_uploaded_image1_1596568112.jpg""); width: 507px;"
1751482207-87;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512725;Vêtements Enfants;Prix sur demande;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2512725_uploaded_image1_1596568218.jpg""); width: 507px;"
1751482210-88;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512730;Vêtements Enfants;Prix sur demande;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2512730_uploaded_image2_1596568314.jpeg""); width: 507px;"
1751482214-89;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vetements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512733;Vêtements Enfants;Prix sur demande;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2512733_uploaded_image1_1596568364.jpg""); width: 507px;"
1751482217-90;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512739;Vêtements Enfants;Prix sur demande;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2512739_uploaded_image1_1596568468.jpg""); width: 507px;"
1751482220-91;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2525970;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2525970_uploaded_image1_1596928454.jpg""); width: 399px;"
1751482223-92;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2525974;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2525974_uploaded_image1_1596928495.jpg""); width: 399px;"
1751482226-93;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Slip enfants;https://sn.coinafrique.com/annonce/vetements-enfants/slip-enfants-2527169;Vêtements Enfants;3 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2527169_uploaded_image1_1596983251.jpg""); width: 395px;"
1751482229-94;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Slip enfant;https://sn.coinafrique.com/annonce/vetements-enfants/slip-enfant-2527176;Vêtements Enfants;4 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2527176_uploaded_image1_1596983400.jpg""); width: 395px;"
1751482232-95;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Bonnets de tête pour enfants;https://sn.coinafrique.com/annonce/vetements-enfants/bonnets-de-tete-pour-enfants-2530456;Vêtements Enfants;2 500 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2530456_uploaded_image1_1597074397.jpg""); width: 378px;"
1751482235-96;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Ensemble short + débardeur bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-debardeur-bebe-2537778;Vêtements Enfants;2 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2537778_uploaded_image1_1597253935.jpg""); width: 671px;"
1751482238-97;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Ensemble short - t-shirt bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-bebe-2537870;Vêtements Enfants;1 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2537870_uploaded_image1_1597255834.jpg""); width: 671px;"
1751482241-98;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Ensemble short - débardeur  bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-debardeur-bebe-2537884;Vêtements Enfants;2 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2537884_uploaded_image1_1597256116.jpg""); width: 671px;"
1751482244-99;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Ensemble short - lacoste bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-lacoste-bebe-2537892;Vêtements Enfants;4 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2537892_uploaded_image1_1597256343.jpg""); width: 671px;"
1751482247-100;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Ensemble short - t-shirt bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-bebe-2537901;Vêtements Enfants;1 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2537901_uploaded_image1_1597256514.jpg""); width: 671px;"
1751482250-101;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Ensemble short - t-shirt bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-bebe-2537913;Vêtements Enfants;1 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2537913_uploaded_image1_1597256749.jpg""); width: 671px;"
1751482253-102;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Body bébé - débardeur - t-shirt;https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-debardeur-t-shirt-2537930;Vêtements Enfants;2 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2537930_uploaded_image1_1597257058.jpg""); width: 671px;"
1751482255-103;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Ensemble bas - robe fille;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bas-robe-fille-2537979;Vêtements Enfants;3 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2537979_uploaded_image1_1597257740.jpg""); width: 671px;"
1751482259-104;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Ensemble chemise - short fille;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-chemise-short-fille-2538023;Vêtements Enfants;6 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2538023_uploaded_image1_1597258278.jpg""); width: 671px;"
1751482262-105;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Barboteuses fille - garçon;https://sn.coinafrique.com/annonce/vetements-enfants/barboteuses-fille-garcon-2538073;Vêtements Enfants;4 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2538073_uploaded_image1_1597259159.jpg""); width: 671px;"
1751482264-106;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2542568;Vêtements Enfants;6 000 CFA;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2542568_uploaded_image2_1597401581.jpeg""); width: 508px;"
1751482267-107;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Caleçon enfant;https://sn.coinafrique.com/annonce/vetements-enfants/calecon-enfant-2543074;Vêtements Enfants;7 000 CFA;Patte d'Oie, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2543074_uploaded_image1_1597409717.16.jpeg""); width: 489px;"
1751482270-108;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543140;Vêtements Enfants;9 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2543140_uploaded_image1_1597411001.jpg""); width: 400px;"
1751482273-109;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543149;Vêtements Enfants;9 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2543149_uploaded_image1_1597411204.jpg""); width: 400px;"
1751482276-110;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543160;Vêtements Enfants;12 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2543160_uploaded_image1_1597411364.jpg""); width: 400px;"
1751482279-111;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543170;Vêtements Enfants;12 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2543170_uploaded_image1_1597411515.jpg""); width: 400px;"
1751482282-112;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Robe coton fille / 2 pièces;https://sn.coinafrique.com/annonce/vetements-enfants/robe-coton-fille-2-pieces-2550779;Vêtements Enfants;3 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2550779_uploaded_image1_1597672383.jpg""); width: 452px;"
1751482285-113;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Ensemble bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-2550783;Vêtements Enfants;Prix sur demande;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2550783_uploaded_image1_1597672533.jpg""); width: 452px;"
1751482288-114;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2554116;Vêtements Enfants;10 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2554116_uploaded_image1_1597759869.jpg""); width: 373px;"
1751482291-115;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2554146;Vêtements Enfants;12 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2554146_uploaded_image1_1597760452.jpg""); width: 373px;"
1751482294-116;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements Enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2566079;Vêtements Enfants;5 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2566079_uploaded_image1_1598087758.jpg""); width: 418px;"
1751482297-117;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2566343;Vêtements Enfants;3 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2566343_uploaded_image1_1598094052.jpg""); width: 418px;"
1751482300-118;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Ensembles t-shirt & short casquettes;https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-t-shirt-et-short-casquettes-2574025;Vêtements Enfants;16 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2574025_uploaded_image1_1598343777.jpg""); width: 495px;"
1751482303-119;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Pantalon Jean;https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-jean-2576138;Vêtements Enfants;6 000 CFA;Ngor, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2576138_uploaded_image1_1598386302.jpg""); width: 549px;"
1751482306-120;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Robe  bébé;https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-2576480;Vêtements Enfants;3 500 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2576480_uploaded_image1_1598395445.jpg""); width: 539px;"
1751482309-121;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Chemise;https://sn.coinafrique.com/annonce/vetements-enfants/chemise-2576496;Vêtements Enfants;5 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2576496_uploaded_image1_1598396141.jpg""); width: 539px;"
1751482312-122;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Chaussettes;https://sn.coinafrique.com/annonce/vetements-enfants/chaussettes-2579587;Vêtements Enfants;750 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2579587_uploaded_image2_1598523144.jpeg""); width: 449px;"
1751482315-123;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Chemise;https://sn.coinafrique.com/annonce/vetements-enfants/chemise-2580779;Vêtements Enfants;5 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2580779_uploaded_image1_1598550877.jpg""); width: 539px;"
1751482318-124;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements  enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2584569;Vêtements Enfants;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2584569_uploaded_image1_1598712873.jpg""); width: 495px;"
1751482321-125;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Robe en wax;https://sn.coinafrique.com/annonce/vetements-enfants/robe-en-wax-2584760;Vêtements Enfants;4 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2584760_uploaded_image1_1598717223.jpg""); width: 539px;"
1751482324-126;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements de friperie;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-de-friperie-2589235;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2589235_uploaded_image1_1598896806.jpg""); width: 522px;"
1751482327-127;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Friperie bébé;https://sn.coinafrique.com/annonce/vetements-enfants/friperie-bebe-2589301;Vêtements Enfants;1 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2589301_uploaded_image1_1598898362.jpg""); width: 522px;"
1751482330-128;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Boxer enfant;https://sn.coinafrique.com/annonce/vetements-enfants/boxer-enfant-2597317;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2597317_uploaded_image1_1599130395.jpg""); width: 479px;"
1751482334-129;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2599887;Vêtements Enfants;4 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2599887_uploaded_image1_1599213423.jpg""); width: 399px;"
1751482337-130;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements Friperie;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-2601355;Vêtements Enfants;1 500 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2601355_uploaded_image1_1599249904.jpg""); width: 558px;"
1751482341-131;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;Vêtements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2601672;Vêtements Enfants;2 500 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2601672_uploaded_image1_1599258938.jpg""); width: 558px;"
